review_text,sentiment,language_mix,rating,review_id,product_id,category,platform,review_length_chars,estimated_tokens,will_be_truncated
"Conditioner ka result average mila, fragrance strong. Price zyada tha. Nahi lena chahiye tha.",positive,hindi_english,4,REV_009755,PROD0009755,General,Unknown,93,19,False
"Face Wash ka result average mila, fragrance pleasant. Price reasonable. Phir bhi recommend karunga.",positive,hindi_english,4,REV_010434,PROD0010434,General,Unknown,99,19,False
"Price zyada tha tha, Kurta Set overall paisa wasool. Phir bhi recommend karunga.",positive,hindi_english,4,REV_006232,PROD0006232,General,Unknown,80,18,False
"Swiggy se Paneer Tikka order kiya, taste theek thaak tha, delivery on time thi. Packaging leak-proof thi. Phir bhi recommend karunga.",negative,hindi_english,2,REV_009899,PROD0009899,Food,Swiggy,133,29,False
"Flipkart se Electric Kettle liya, quality solid. Delivery on time thi, packaging sahi thi. Nahi lena chahiye tha.",neutral,hindi_english,3,REV_012694,PROD0012694,Electronics,Flipkart,123,26,False
"Hair Dryer ka performance theek tha, price reasonable. Warranty return slow tha. Nahi lena chahiye tha.",negative,hindi_english,1,REV_000674,PROD0000674,Electronics,Flipkart,103,22,False
if you have a budget of 2k then just go for it ive upgraded from its earlier varient to this nowawesome battery packup lasts easily for 2 days after full chargei mostly charge for just 1015mins with oneplus warp charger and use it for the whole day the charging speed depends on your charger output the charging port type is c if you dont have type c cable then dont worry youll get a small type c cable inside the box that you can use with any charging adaptorsound quality is g,positive,english,4,ENG_001619,ENGSRC001619,General,Unknown,479,128,False
"Shampoo ka result average mila, fragrance none. Price zyada tha. Value for money.",neutral,hindi_english,3,REV_012507,PROD0012507,Beauty,Nykaa,91,19,False
"Pressure Cooker ka performance theek hai, price affordable. Return replace helpful tha. Phir bhi recommend karunga.",neutral,hindi_english,3,REV_011973,PROD0011973,Kitchen,Amazon,125,23,False
Chicken Biryani fresh tha aur Swiggy delivery bahut fast thi thi. Price zyada tha. Must try.,positive,hindi_english,4,REV_001269,PROD0001269,General,Unknown,92,22,False
"Desk Lamp ka performance theek hai, price reasonable. Return replace theek tha. Value for money.",neutral,hindi_english,3,REV_010587,PROD0010587,Kitchen,Amazon,96,21,False
"Flipkart se Pressure Cooker liya, quality average. Delivery bahut fast thi, packaging leak-proof thi. Nahi lena chahiye tha.",negative,hindi_english,1,REV_006835,PROD0006835,Home,Flipkart,124,25,False
good quality timely delivered and supported to our queries and addressed,positive,english,4,ENG_011499,ENGSRC011499,General,Unknown,72,15,False
"Powerbank ka performance excellent hai, price affordable. Return replace helpful tha. Overall theek hai.",neutral,hindi_english,3,REV_008076,PROD0008076,Electronics,Amazon,114,21,False
"Pressure Cooker ka performance theek hai, price reasonable. Return replace slow tha. Nahi lena chahiye tha.",negative,hindi_english,2,REV_010738,PROD0010738,Home,Amazon,107,22,False
"Swiggy se Idli Sambar order kiya, taste theek thaak tha, delivery late thi. Packaging theek thi. Nahi lena chahiye tha.",negative,hindi_english,2,REV_006372,PROD0006372,Food,Swiggy,119,28,False
"Formal Shirt ki stitching badhiya hai, color vibrant. Exchange return theek tha. Disappointed ho gaya.",neutral,hindi_english,3,REV_006296,PROD0006296,Fashion,Myntra,102,21,False
very good i loved it i can impress my friends by doing sick tricks must buy very good skateboard it can f,positive,english,4,ENG_008953,ENGSRC008953,General,Unknown,105,30,False
"Amazon pe LED Bulb Pack purchase kiya, build flimsy hai. Packaging sahi thi, delivery late thi. Overall theek hai.",negative,hindi_english,2,REV_005918,PROD0005918,Electronics,Amazon,124,28,False
"Powerbank ka performance theek tha, price reasonable. Warranty return theek tha. Must try.",neutral,hindi_english,3,REV_005196,PROD0005196,Electronics,Flipkart,90,18,False
"Myntra se Sneakers liya, size thoda tight tha aur fabric rough. Delivery bahut fast thi. Disappointed ho gaya.",negative,hindi_english,2,REV_004289,PROD0004289,Fashion,Myntra,110,25,False
"Nykaa se Kajal liya, skin pe feel greasy nahi hai. Packaging theek thi. Delivery bahut fast thi. Must try.",negative,hindi_english,1,REV_006619,PROD0006619,Beauty,Nykaa,106,26,False
"Zomato pe Chole Bhature mangwaya, average. Delivery late thi thi, packaging kharab thi. Must try.",neutral,hindi_english,3,REV_002183,PROD0002183,Food,Zomato,107,22,False
"Swiggy se Masala Dosa order kiya, taste fresh tha, delivery on time thi. Packaging theek thi. Phir bhi recommend karunga.",negative,hindi_english,2,REV_004850,PROD0004850,Food,Swiggy,121,28,False
"Nykaa se Face Wash liya, skin pe feel lightweight hai. Packaging leak-proof thi. Delivery bahut fast thi. Overall theek hai.",negative,hindi_english,2,REV_012112,PROD0012112,Beauty,Nykaa,124,28,False
very nice product flipkart service too good and product quality as per quality awesome,positive,english,4,ENG_037576,ENGSRC037576,General,Unknown,86,19,False
"Myntra se Anarkali Dress liya, size perfect tha aur fabric lightweight. Delivery on time thi. Nahi lena chahiye tha.",neutral,hindi_english,3,REV_009547,PROD0009547,Fashion,Myntra,116,26,False
"Flipkart se Powerbank liya, quality flimsy. Delivery late thi, packaging theek thi. Value for money.",negative,hindi_english,1,REV_006187,PROD0006187,Kitchen,Flipkart,100,21,False
Chicken Biryani fresh tha aur Swiggy delivery late thi thi. Price mehenga tha. Overall theek hai.,positive,hindi_english,4,REV_010421,PROD0010421,General,Unknown,97,22,False
"Electric Kettle ka performance mast hai, price reasonable. Return replace slow tha. Phir bhi recommend karunga.",negative,hindi_english,2,REV_008547,PROD0008547,Kitchen,Amazon,111,22,False
"Swiggy se Masala Dosa order kiya, taste average tha, delivery on time thi. Packaging leak-proof thi. Nahi lena chahiye tha.",neutral,hindi_english,3,REV_011575,PROD0011575,Food,Swiggy,133,29,False
"Flipkart se Electric Kettle liya, quality badhiya. Delivery bahut fast thi, packaging theek thi. Overall theek hai.",negative,hindi_english,1,REV_012444,PROD0012444,Electronics,Flipkart,115,23,False
the product is just awesome nothing more is required to saycons size of bowls are small it can be little big,positive,english,4,ENG_037125,ENGSRC037125,General,Unknown,108,29,False
"Zomato pe Hakka Noodles mangwaya, theek thaak. Delivery on time thi thi, packaging theek thi. Phir bhi recommend karunga.",positive,hindi_english,4,REV_007949,PROD0007949,General,Unknown,121,26,False
"Myntra se Cotton T-Shirt liya, size perfect tha aur fabric lightweight. Delivery late thi. Must try.",neutral,hindi_english,3,REV_009473,PROD0009473,Fashion,Myntra,100,22,False
"Swiggy se Cheeseburger order kiya, taste theek thaak tha, delivery bahut fast thi. Packaging sahi thi. Disappointed ho gaya.",negative,hindi_english,1,REV_010070,PROD0010070,Food,Swiggy,124,26,False
"Amazon pe Desk Lamp purchase kiya, build solid hai. Packaging sahi thi, delivery late thi. Phir bhi recommend karunga.",negative,hindi_english,2,REV_006999,PROD0006999,Home,Amazon,118,26,False
"Zomato pe Veg Pulao mangwaya, average. Delivery on time thi thi, packaging leak-proof thi. Must try.",negative,hindi_english,2,REV_002882,PROD0002882,Food,Zomato,100,22,False
"Price reasonable tha, Hoodie overall paisa wasool. Nahi lena chahiye tha.",negative,hindi_english,1,REV_002668,PROD0002668,Fashion,Myntra,83,16,False
"Nykaa se Matte Lipstick liya, skin pe feel lightweight hai. Packaging sahi thi. Delivery bahut fast thi. Disappointed ho gaya.",negative,hindi_english,2,REV_008348,PROD0008348,Beauty,Nykaa,126,28,False
"Amazon pe Bluetooth Speaker purchase kiya, build average hai. Packaging theek thi, delivery late thi. Phir bhi recommend karunga.",positive,hindi_english,5,REV_012448,PROD0012448,General,Unknown,129,26,False
"Steam Iron ka performance excellent tha, price affordable. Warranty return helpful tha. Disappointed ho gaya.",neutral,hindi_english,3,REV_012262,PROD0012262,Home,Flipkart,109,21,False
"Nykaa se Face Wash liya, skin pe feel thoda sticky hai. Packaging leak-proof thi. Delivery late thi. Value for money.",positive,hindi_english,5,REV_007908,PROD0007908,General,Unknown,117,28,False
its so heavy even i dont able to kick properly and the rubber coating is not good,positive,english,4,ENG_012652,ENGSRC012652,General,Unknown,81,23,False
"Bluetooth Speaker ka performance mast tha, price mehenga tha. Warranty return helpful tha. Nahi lena chahiye tha.",positive,hindi_english,5,REV_012759,PROD0012759,General,Unknown,113,23,False
"Hair Dryer ka performance excellent hai, price zyada tha. Return replace slow tha. Nahi lena chahiye tha.",neutral,hindi_english,3,REV_002141,PROD0002141,Kitchen,Amazon,115,25,False
Chicken Biryani fresh tha aur Swiggy delivery on time thi thi. Price affordable. Phir bhi recommend karunga.,neutral,hindi_english,3,REV_010329,PROD0010329,Food,Swiggy,108,23,False
"Amazon pe Pressure Cooker purchase kiya, build flimsy hai. Packaging theek thi, delivery bahut fast thi. Nahi lena chahiye tha.",neutral,hindi_english,3,REV_001515,PROD0001515,Home,Amazon,137,29,False
Idli Sambar fresh tha aur Swiggy delivery on time thi thi. Price mehenga tha. Must try.,negative,hindi_english,1,REV_006781,PROD0006781,Food,Swiggy,87,22,False
"Amazon pe Pressure Cooker purchase kiya, build average hai. Packaging kharab thi, delivery on time thi. Nahi lena chahiye tha.",negative,hindi_english,2,REV_010416,PROD0010416,Electronics,Amazon,126,28,False
one of the best investment if you are developer then installing packages might be messy for first time users,positive,english,4,ENG_014583,ENGSRC014583,General,Unknown,108,26,False
good product and slip ply board wood and not 10 years for 4 years maximum,positive,english,4,ENG_033184,ENGSRC033184,General,Unknown,73,21,False
Chole Bhature ka flavour balanced tha. Zomato delivery on time thi. Disappointed ho gaya.,positive,hindi_english,4,REV_007341,PROD0007341,General,Unknown,89,19,False
"Matte Lipstick ka result decent mila, fragrance pleasant. Price mehenga tha. Phir bhi recommend karunga.",negative,hindi_english,2,REV_012623,PROD0012623,Beauty,Nykaa,104,21,False
"Moisturizer ka result decent mila, fragrance mild. Price reasonable. Must try.",positive,hindi_english,5,REV_007452,PROD0007452,General,Unknown,78,15,False
"Kurta Set ki stitching solid hai, color vibrant. Exchange return theek tha. Disappointed ho gaya.",neutral,hindi_english,3,REV_002244,PROD0002244,Fashion,Myntra,97,21,False
"Lucknow me Swiggy ka order diya Paneer Tikka. Quantity kam thi, thik temperature. Nahi lena chahiye tha.",negative,hindi_english,1,REV_005798,PROD0005798,Food,Swiggy,104,23,False
"Amazon pe Trimmer purchase kiya, build average hai. Packaging theek thi, delivery on time thi. Overall theek hai.",negative,hindi_english,2,REV_006978,PROD0006978,Electronics,Amazon,113,25,False
"Electric Kettle ka performance theek hai, price mehenga tha. Return replace theek tha. Overall theek hai.",neutral,hindi_english,3,REV_012728,PROD0012728,Electronics,Amazon,105,22,False
"Track Pants ki stitching solid hai, color vibrant. Exchange return slow tha. Disappointed ho gaya.",neutral,hindi_english,3,REV_012824,PROD0012824,Fashion,Myntra,98,21,False
"Anarkali Dress ki stitching solid hai, color vibrant. Exchange return helpful tha. Must try.",neutral,hindi_english,3,REV_005020,PROD0005020,Fashion,Myntra,92,19,False
"Mumbai me Swiggy ka order diya Rajma Chawal. Quantity sahi thi, garam aaya. Must try.",negative,hindi_english,2,REV_000246,PROD0000246,Food,Swiggy,85,21,False
this makes an older car look uptodate i was very impressed with the screen response to touchoverall i am extremely satisfied with this purchase so far this is much better than buying adaptor kits and wiring harness adaptors this thing bolts right up and plugs right in the camera did not work out of the box but i purchased an upgraded camera and it worked fine,positive,english,4,ENG_008265,ENGSRC008265,General,Unknown,361,92,False
tv works very well worth a buy the installation was very smooth and complete support was given technician name was sagar nikam gave the demo detaild nicely and helped me with details of extended warranty as well,positive,english,4,ENG_020894,ENGSRC020894,General,Unknown,211,51,False
"Hyderabad me Swiggy ka order diya Cheeseburger. Quantity sahi thi, garam aaya. Must try.",neutral,hindi_english,3,REV_012592,PROD0012592,Food,Swiggy,98,21,False
"Flipkart se Powerbank liya, quality solid. Delivery late thi, packaging kharab thi. Disappointed ho gaya.",negative,hindi_english,2,REV_003469,PROD0003469,Home,Flipkart,105,21,False
"Zomato pe Veg Pulao mangwaya, spicy. Delivery late thi thi, packaging leak-proof thi. Phir bhi recommend karunga.",neutral,hindi_english,3,REV_003183,PROD0003183,Food,Zomato,123,25,False
"Restaurant se Chicken Shawarma order kiya via Zomato. Portion kaafi tha, thik temperature. Nahi lena chahiye tha.",negative,hindi_english,2,REV_007871,PROD0007871,Food,Zomato,113,23,False
the product is excellent does work perfectly problem with seller was that they didnt provide startup kit as mentioned in the description either they should remove it from the description or should provide it,positive,english,4,ENG_035031,ENGSRC035031,General,Unknown,207,47,False
this is okay kind of product but useful to wear at home,positive,english,4,ENG_010306,ENGSRC010306,General,Unknown,55,16,False
"Myntra se Formal Shirt liya, size loose tha aur fabric rough. Delivery late thi. Nahi lena chahiye tha.",neutral,hindi_english,3,REV_008856,PROD0008856,Fashion,Myntra,103,25,False
after along confusion gone with mi it doesnt give up excellent picture quality and volume is awesome installation done one the same day love it but we need a fast internet to feel the smooth experience loved a lot,positive,english,4,ENG_020544,ENGSRC020544,General,Unknown,213,54,False
installation date is 1st aug but still not installed by companyi have already raosed a complain but not resolved by flipkart till time,positive,english,4,ENG_031977,ENGSRC031977,General,Unknown,134,32,False
first of fall thank you to flipkart i like it very much,positive,english,4,ENG_030193,ENGSRC030193,General,Unknown,55,16,False
"Swiggy se Gulab Jamun order kiya, taste bland tha, delivery bahut fast thi. Packaging leak-proof thi. Phir bhi recommend karunga.",negative,hindi_english,1,REV_009181,PROD0009181,Food,Swiggy,139,29,False
"Nykaa se Matte Lipstick liya, skin pe feel thoda sticky hai. Packaging kharab thi. Delivery bahut fast thi. Disappointed ho gaya.",positive,hindi_english,4,REV_004871,PROD0004871,General,Unknown,129,29,False
"Restaurant se Veg Pulao order kiya via Zomato. Portion kaafi tha, thik temperature. Overall theek hai.",negative,hindi_english,1,REV_001040,PROD0001040,Food,Zomato,112,23,False
Paneer Tikka fresh tha aur Swiggy delivery bahut fast thi thi. Price reasonable. Overall theek hai.,positive,hindi_english,5,REV_012575,PROD0012575,General,Unknown,99,22,False
Veg Thali fresh tha aur Swiggy delivery bahut fast thi thi. Price reasonable. Value for money.,positive,hindi_english,4,REV_005597,PROD0005597,General,Unknown,94,22,False
"Myntra se Hoodie liya, size thoda tight tha aur fabric thick. Delivery late thi. Disappointed ho gaya.",negative,hindi_english,2,REV_000541,PROD0000541,Fashion,Myntra,102,23,False
"Restaurant se Chicken Shawarma order kiya via Zomato. Portion kam tha, thanda pohoch gaya. Nahi lena chahiye tha.",negative,hindi_english,2,REV_010013,PROD0010013,Food,Zomato,113,25,False
