review_text,rating,sentiment,review_date,city,category,platform,language_mix,review_length,dataset_source,review_id,product_id,product_name,aspects_mentioned
Fantastic product! Quality great hai aur delivery fast hui. Delivery on time thi. #127,4,positive,2025-10-10,Delhi,Books,Flipkart,hindi_english,86,synthetic_reviews,SYN_000128,SYN0000128,Books_Item,"delivery, product_quality"
"Build quality solid hai, performance bhi acchi. Delivery late thi. #128",4,positive,2025-10-10,Bangalore,Fashion,Nykaa,hindi_english,71,synthetic_reviews,SYN_000129,SYN0000129,Fashion_Item,"delivery, product_quality"
"Description misleading tha, value for money nahi. Value for money achha hai. #129",2,negative,2025-10-10,Bangalore,Home & Kitchen,Swiggy,hindi_english,81,synthetic_reviews,SYN_000130,SYN0000130,Home & Kitchen_Item,price
"Build quality solid hai, performance bhi acchi. Value for money achha hai. #130",4,positive,2025-10-10,Mumbai,Fashion,Zomato,hindi_english,79,synthetic_reviews,SYN_000131,SYN0000131,Fashion_Item,"price, product_quality"
Packaging damaged thi aur product broken mila. Delivery on time thi. #131,2,negative,2025-10-10,Chennai,Sports,Nykaa,hindi_english,73,synthetic_reviews,SYN_000132,SYN0000132,Sports_Item,"delivery, packaging, product_quality"
Packaging damaged thi aur product broken mila. Price reasonable hai. #132,1,negative,2025-10-10,Kolkata,Home & Kitchen,Swiggy,hindi_english,73,synthetic_reviews,SYN_000133,SYN0000133,Home & Kitchen_Item,"packaging, price, product_quality"
"Feature set badhiya hai, use karna easy. Delivery late thi. #133",4,positive,2025-10-10,Bangalore,Books,Flipkart,hindi_english,64,synthetic_reviews,SYN_000134,SYN0000134,Books_Item,"delivery, product_quality"
"Description misleading tha, value for money nahi. Delivery on time thi. #134",2,negative,2025-10-10,Bangalore,Electronics,Myntra,hindi_english,76,synthetic_reviews,SYN_000135,SYN0000135,Electronics_Item,"delivery, price"
"Feature set badhiya hai, use karna easy. Packaging kharab tha. #135",5,positive,2025-10-10,Ahmedabad,Home & Kitchen,Swiggy,hindi_english,67,synthetic_reviews,SYN_000136,SYN0000136,Home & Kitchen_Item,"packaging, product_quality"
Packaging mast hai aur product perfect condition mein mila. Packaging sahi tha. #136,4,positive,2025-10-10,Kolkata,Books,Flipkart,hindi_english,84,synthetic_reviews,SYN_000137,SYN0000137,Books_Item,packaging
Fantastic product! Quality great hai aur delivery fast hui. Packaging sahi tha. #137,4,positive,2025-10-10,Kolkata,Electronics,Swiggy,hindi_english,84,synthetic_reviews,SYN_000138,SYN0000138,Electronics_Item,"delivery, packaging, product_quality"
"Description misleading tha, value for money nahi. Delivery on time thi. #138",2,negative,2025-10-10,Bangalore,Fashion,Amazon,hindi_english,76,synthetic_reviews,SYN_000139,SYN0000139,Fashion_Item,"delivery, price"
Product theek hai. Kuch special nahi. Value for money achha hai. #139,3,neutral,2025-10-10,Chennai,Home & Kitchen,Amazon,hindi_english,69,synthetic_reviews,SYN_000140,SYN0000140,Home & Kitchen_Item,price
"Description misleading tha, value for money nahi. Price reasonable hai. #140",1,negative,2025-10-10,Jaipur,Home & Kitchen,Flipkart,hindi_english,76,synthetic_reviews,SYN_000141,SYN0000141,Home & Kitchen_Item,price
Quality bahut kharab hai aur delivery bhi slow thi. Packaging kharab tha. #141,1,negative,2025-10-10,Lucknow,Grocery,Flipkart,hindi_english,78,synthetic_reviews,SYN_000142,SYN0000142,Grocery_Item,"delivery, packaging, product_quality"
Average quality aur standard delivery time tha. Packaging kharab tha. #142,3,neutral,2025-10-10,Kolkata,Books,Myntra,hindi_english,74,synthetic_reviews,SYN_000143,SYN0000143,Books_Item,"delivery, packaging, product_quality"
Quality bahut kharab hai aur delivery bhi slow thi. Customer care helpful tha. #143,2,negative,2025-10-10,Mumbai,Sports,Nykaa,hindi_english,83,synthetic_reviews,SYN_000144,SYN0000144,Sports_Item,"delivery, product_quality"
Fantastic product! Quality great hai aur delivery fast hui. Delivery on time thi. #144,5,positive,2025-10-10,Jaipur,Beauty,Zomato,hindi_english,86,synthetic_reviews,SYN_000145,SYN0000145,Beauty_Item,"delivery, product_quality"
"Feature set badhiya hai, use karna easy. Price reasonable hai. #145",4,positive,2025-10-10,Jaipur,Books,Zomato,hindi_english,67,synthetic_reviews,SYN_000146,SYN0000146,Books_Item,"price, product_quality"
Quality bahut kharab hai aur delivery bhi slow thi. Delivery on time thi. #146,2,negative,2025-10-10,Jaipur,Home & Kitchen,Nykaa,hindi_english,78,synthetic_reviews,SYN_000147,SYN0000147,Home & Kitchen_Item,"delivery, product_quality"
Packaging damaged thi aur product broken mila. Value for money achha hai. #147,2,negative,2025-10-10,Jaipur,Fashion,Amazon,hindi_english,78,synthetic_reviews,SYN_000148,SYN0000148,Fashion_Item,"packaging, price, product_quality"
Quality bahut kharab hai aur delivery bhi slow thi. Customer care helpful tha. #148,1,negative,2025-10-10,Lucknow,Grocery,Flipkart,hindi_english,83,synthetic_reviews,SYN_000149,SYN0000149,Grocery_Item,"delivery, product_quality"
"Jaisa describe kiya tha, waisa hi mila. Packaging kharab tha. #149",3,neutral,2025-10-10,Jaipur,Home & Kitchen,Flipkart,hindi_english,66,synthetic_reviews,SYN_000150,SYN0000150,Home & Kitchen_Item,packaging
Quality bahut kharab hai aur delivery bhi slow thi. Packaging kharab tha. #150,2,negative,2025-10-10,Delhi,Beauty,Swiggy,hindi_english,78,synthetic_reviews,SYN_000151,SYN0000151,Beauty_Item,"delivery, packaging, product_quality"
"Feature set badhiya hai, use karna easy. Delivery on time thi. #151",5,positive,2025-10-10,Bangalore,Electronics,Zomato,hindi_english,67,synthetic_reviews,SYN_000152,SYN0000152,Electronics_Item,"delivery, product_quality"
"Customer service poor tha, issue solve nahi hua. Delivery on time thi. #152",1,negative,2025-10-10,Delhi,Sports,Flipkart,hindi_english,75,synthetic_reviews,SYN_000153,SYN0000153,Sports_Item,"customer_service, delivery"
Quality bahut kharab hai aur delivery bhi slow thi. Delivery on time thi. #153,1,negative,2025-10-10,Bangalore,Grocery,Flipkart,hindi_english,78,synthetic_reviews,SYN_000154,SYN0000154,Grocery_Item,"delivery, product_quality"
Product theek hai. Kuch special nahi. Packaging sahi tha. #154,3,neutral,2025-10-10,Mumbai,Fashion,Amazon,hindi_english,62,synthetic_reviews,SYN_000155,SYN0000155,Fashion_Item,packaging
"Customer service poor tha, issue solve nahi hua. Packaging kharab tha. #155",2,negative,2025-10-10,Jaipur,Books,Nykaa,hindi_english,75,synthetic_reviews,SYN_000156,SYN0000156,Books_Item,"customer_service, packaging"
"Description misleading tha, value for money nahi. Packaging kharab tha. #156",2,negative,2025-10-10,Jaipur,Grocery,Swiggy,hindi_english,76,synthetic_reviews,SYN_000157,SYN0000157,Grocery_Item,"packaging, price"
Fantastic product! Quality great hai aur delivery fast hui. Delivery late thi. #157,4,positive,2025-10-10,Chennai,Electronics,Zomato,hindi_english,83,synthetic_reviews,SYN_000158,SYN0000158,Electronics_Item,"delivery, product_quality"
"Build quality solid hai, performance bhi acchi. Delivery on time thi. #158",5,positive,2025-10-10,Kolkata,Grocery,Swiggy,hindi_english,74,synthetic_reviews,SYN_000159,SYN0000159,Grocery_Item,"delivery, product_quality"
It functions as expected. No major complaints. Delivery late thi. #159,3,neutral,2025-10-10,Ahmedabad,Books,Amazon,hindi_english,70,synthetic_reviews,SYN_000160,SYN0000160,Books_Item,delivery
"Jaisa describe kiya tha, waisa hi mila. Value for money achha hai. #160",3,neutral,2025-10-10,Kolkata,Fashion,Nykaa,hindi_english,71,synthetic_reviews,SYN_000161,SYN0000161,Fashion_Item,price
Fantastic product! Quality great hai aur delivery fast hui. Value for money achha hai. #161,5,positive,2025-10-10,Chennai,Home & Kitchen,Amazon,hindi_english,91,synthetic_reviews,SYN_000162,SYN0000162,Home & Kitchen_Item,"delivery, price, product_quality"
It functions as expected. No major complaints. Delivery late thi. #162,3,neutral,2025-10-10,Delhi,Sports,Zomato,hindi_english,70,synthetic_reviews,SYN_000163,SYN0000163,Sports_Item,delivery
Quality bahut kharab hai aur delivery bhi slow thi. Customer care helpful tha. #163,1,negative,2025-10-10,Pune,Grocery,Flipkart,hindi_english,83,synthetic_reviews,SYN_000164,SYN0000164,Grocery_Item,"delivery, product_quality"
It functions as expected. No major complaints. Delivery on time thi. #164,3,neutral,2025-10-10,Pune,Sports,Zomato,hindi_english,73,synthetic_reviews,SYN_000165,SYN0000165,Sports_Item,delivery
"Jaisa describe kiya tha, waisa hi mila. Packaging kharab tha. #165",3,neutral,2025-10-10,Hyderabad,Sports,Zomato,hindi_english,66,synthetic_reviews,SYN_000166,SYN0000166,Sports_Item,packaging
"Build quality solid hai, performance bhi acchi. Value for money achha hai. #166",4,positive,2025-10-10,Ahmedabad,Beauty,Nykaa,hindi_english,79,synthetic_reviews,SYN_000167,SYN0000167,Beauty_Item,"price, product_quality"
Product theek hai. Kuch special nahi. Customer care helpful tha. #167,3,neutral,2025-10-10,Hyderabad,Fashion,Swiggy,hindi_english,69,synthetic_reviews,SYN_000168,SYN0000168,Fashion_Item,general
Fantastic product! Quality great hai aur delivery fast hui. Packaging sahi tha. #168,5,positive,2025-10-10,Pune,Fashion,Swiggy,hindi_english,84,synthetic_reviews,SYN_000169,SYN0000169,Fashion_Item,"delivery, packaging, product_quality"
Fantastic product! Quality great hai aur delivery fast hui. Delivery on time thi. #169,4,positive,2025-10-10,Hyderabad,Fashion,Myntra,hindi_english,86,synthetic_reviews,SYN_000170,SYN0000170,Fashion_Item,"delivery, product_quality"
Fantastic product! Quality great hai aur delivery fast hui. Packaging sahi tha. #170,5,positive,2025-10-10,Chennai,Home & Kitchen,Myntra,hindi_english,84,synthetic_reviews,SYN_000171,SYN0000171,Home & Kitchen_Item,"delivery, packaging, product_quality"
"Jaisa describe kiya tha, waisa hi mila. Value for money achha hai. #171",3,neutral,2025-10-10,Kolkata,Fashion,Amazon,hindi_english,71,synthetic_reviews,SYN_000172,SYN0000172,Fashion_Item,price
Packaging damaged thi aur product broken mila. Packaging sahi tha. #172,1,negative,2025-10-10,Lucknow,Grocery,Flipkart,hindi_english,71,synthetic_reviews,SYN_000173,SYN0000173,Grocery_Item,"packaging, product_quality"
"Build quality solid hai, performance bhi acchi. Packaging kharab tha. #173",5,positive,2025-10-10,Lucknow,Electronics,Swiggy,hindi_english,74,synthetic_reviews,SYN_000174,SYN0000174,Electronics_Item,"packaging, product_quality"
Product theek hai. Kuch special nahi. Delivery late thi. #174,3,neutral,2025-10-10,Hyderabad,Sports,Myntra,hindi_english,61,synthetic_reviews,SYN_000175,SYN0000175,Sports_Item,delivery
"Feature set badhiya hai, use karna easy. Packaging kharab tha. #175",4,positive,2025-10-10,Kolkata,Electronics,Swiggy,hindi_english,67,synthetic_reviews,SYN_000176,SYN0000176,Electronics_Item,"packaging, product_quality"
"Jaisa describe kiya tha, waisa hi mila. Packaging kharab tha. #176",3,neutral,2025-10-10,Chennai,Books,Swiggy,hindi_english,66,synthetic_reviews,SYN_000177,SYN0000177,Books_Item,packaging
Quality bahut kharab hai aur delivery bhi slow thi. Customer care helpful tha. #177,1,negative,2025-10-10,Bangalore,Electronics,Zomato,hindi_english,83,synthetic_reviews,SYN_000178,SYN0000178,Electronics_Item,"delivery, product_quality"
Product quality amazing hai aur delivery on time. Packaging kharab tha. #178,4,positive,2025-10-10,Kolkata,Sports,Swiggy,hindi_english,76,synthetic_reviews,SYN_000179,SYN0000179,Sports_Item,"delivery, packaging, product_quality"
Fantastic product! Quality great hai aur delivery fast hui. Support bilkul madad nahi kiya. #179,5,positive,2025-10-10,Lucknow,Grocery,Nykaa,hindi_english,96,synthetic_reviews,SYN_000180,SYN0000180,Grocery_Item,"customer_service, delivery, product_quality"
"Customer service poor tha, issue solve nahi hua. Delivery on time thi. #180",1,negative,2025-10-10,Ahmedabad,Beauty,Flipkart,hindi_english,75,synthetic_reviews,SYN_000181,SYN0000181,Beauty_Item,"customer_service, delivery"
"Description misleading tha, value for money nahi. Packaging kharab tha. #181",1,negative,2025-10-10,Hyderabad,Home & Kitchen,Amazon,hindi_english,76,synthetic_reviews,SYN_000182,SYN0000182,Home & Kitchen_Item,"packaging, price"
"Feature set badhiya hai, use karna easy. Delivery late thi. #182",5,positive,2025-10-10,Jaipur,Electronics,Nykaa,hindi_english,64,synthetic_reviews,SYN_000183,SYN0000183,Electronics_Item,"delivery, product_quality"
Value for money bahut achha hai. Highly recommend. Support bilkul madad nahi kiya. #183,5,positive,2025-10-10,Jaipur,Beauty,Nykaa,hindi_english,87,synthetic_reviews,SYN_000184,SYN0000184,Beauty_Item,"customer_service, price"
Packaging damaged thi aur product broken mila. Packaging sahi tha. #184,1,negative,2025-10-10,Pune,Electronics,Flipkart,hindi_english,71,synthetic_reviews,SYN_000185,SYN0000185,Electronics_Item,"packaging, product_quality"
Packaging damaged thi aur product broken mila. Packaging sahi tha. #185,2,negative,2025-10-10,Ahmedabad,Fashion,Zomato,hindi_english,71,synthetic_reviews,SYN_000186,SYN0000186,Fashion_Item,"packaging, product_quality"
Value for money bahut achha hai. Highly recommend. Support bilkul madad nahi kiya. #186,5,positive,2025-10-10,Delhi,Electronics,Swiggy,hindi_english,87,synthetic_reviews,SYN_000187,SYN0000187,Electronics_Item,"customer_service, price"
It functions as expected. No major complaints. Packaging kharab tha. #187,3,neutral,2025-10-10,Kolkata,Home & Kitchen,Myntra,hindi_english,73,synthetic_reviews,SYN_000188,SYN0000188,Home & Kitchen_Item,packaging
"Customer service poor tha, issue solve nahi hua. Support bilkul madad nahi kiya. #188",2,negative,2025-10-10,Jaipur,Grocery,Zomato,hindi_english,85,synthetic_reviews,SYN_000189,SYN0000189,Grocery_Item,customer_service
Fantastic product! Quality great hai aur delivery fast hui. Delivery on time thi. #189,5,positive,2025-10-10,Ahmedabad,Books,Swiggy,hindi_english,86,synthetic_reviews,SYN_000190,SYN0000190,Books_Item,"delivery, product_quality"
Quality bahut kharab hai aur delivery bhi slow thi. Packaging sahi tha. #190,2,negative,2025-10-10,Pune,Beauty,Flipkart,hindi_english,76,synthetic_reviews,SYN_000191,SYN0000191,Beauty_Item,"delivery, packaging, product_quality"
"Build quality solid hai, performance bhi acchi. Support bilkul madad nahi kiya. #191",4,positive,2025-10-10,Pune,Sports,Myntra,hindi_english,84,synthetic_reviews,SYN_000192,SYN0000192,Sports_Item,"customer_service, product_quality"
Fantastic product! Quality great hai aur delivery fast hui. Value for money achha hai. #192,4,positive,2025-10-10,Delhi,Fashion,Myntra,hindi_english,91,synthetic_reviews,SYN_000193,SYN0000193,Fashion_Item,"delivery, price, product_quality"
Quality bahut kharab hai aur delivery bhi slow thi. Delivery on time thi. #193,2,negative,2025-10-10,Jaipur,Grocery,Amazon,hindi_english,78,synthetic_reviews,SYN_000194,SYN0000194,Grocery_Item,"delivery, product_quality"
Product theek hai. Kuch special nahi. Packaging sahi tha. #194,3,neutral,2025-10-10,Kolkata,Fashion,Nykaa,hindi_english,62,synthetic_reviews,SYN_000195,SYN0000195,Fashion_Item,packaging
"Description misleading tha, value for money nahi. Delivery late thi. #195",1,negative,2025-10-10,Lucknow,Fashion,Swiggy,hindi_english,73,synthetic_reviews,SYN_000196,SYN0000196,Fashion_Item,"delivery, price"
Average quality aur standard delivery time tha. Value for money achha hai. #196,3,neutral,2025-10-10,Mumbai,Electronics,Flipkart,hindi_english,79,synthetic_reviews,SYN_000197,SYN0000197,Electronics_Item,"delivery, price, product_quality"
Product quality amazing hai aur delivery on time. Customer care helpful tha. #197,5,positive,2025-10-10,Ahmedabad,Sports,Zomato,hindi_english,81,synthetic_reviews,SYN_000198,SYN0000198,Sports_Item,"delivery, product_quality"
Fantastic product! Quality great hai aur delivery fast hui. Price reasonable hai. #198,4,positive,2025-10-10,Kolkata,Grocery,Flipkart,hindi_english,86,synthetic_reviews,SYN_000199,SYN0000199,Grocery_Item,"delivery, price, product_quality"
"Jaisa describe kiya tha, waisa hi mila. Delivery late thi. #199",3,neutral,2025-10-10,Jaipur,Books,Nykaa,hindi_english,63,synthetic_reviews,SYN_000200,SYN0000200,Books_Item,delivery
Packaging mast hai aur product perfect condition mein mila. Value for money achha hai. #200,5,positive,2025-10-10,Hyderabad,Sports,Flipkart,hindi_english,91,synthetic_reviews,SYN_000201,SYN0000201,Sports_Item,"packaging, price"
It functions as expected. No major complaints. Customer care helpful tha. #201,3,neutral,2025-10-10,Chennai,Electronics,Myntra,hindi_english,78,synthetic_reviews,SYN_000202,SYN0000202,Electronics_Item,general
Value for money bahut achha hai. Highly recommend. Packaging kharab tha. #202,4,positive,2025-10-10,Ahmedabad,Grocery,Swiggy,hindi_english,77,synthetic_reviews,SYN_000203,SYN0000203,Grocery_Item,"packaging, price"
Fantastic product! Quality great hai aur delivery fast hui. Customer care helpful tha. #203,5,positive,2025-10-10,Lucknow,Sports,Flipkart,hindi_english,91,synthetic_reviews,SYN_000204,SYN0000204,Sports_Item,"delivery, product_quality"
